OrderID,CustomerID,OrderDate,Status
1221,963,2020-02-09 10:46:20,Pending
1222,160,2024-05-25 07:58:17,Completed
1223,368,2018-05-29 15:13:48,Returned
1224,171,2024-07-14 06:32:58,Cancelled
1225,788,2018-12-19 05:19:52,Pending
1226,405,2024-09-05 08:10:10,Returned
1227,354,2020-03-01 16:26:20,Completed
1228,941,2019-11-08 13:06:21,Returned
1229,906,2022-09-10 00:30:12,Completed
1230,956,2021-05-15 15:11:40,Pending
1231,257,2023-11-08 00:07:27,Completed
1232,285,2024-08-24 15:53:41,Cancelled
1233,317,2023-08-13 01:46:26,Pending
1234,130,2019-06-11 19:26:46,Cancelled
1235,234,2020-04-09 18:55:45,Cancelled
1236,331,2018-11-11 17:17:35,Pending
1237,698,2020-06-26 19:13:38,Returned
1238,925,2019-08-24 03:08:49,Returned
1239,773,2019-12-27 01:53:50,Completed
1240,90,2024-02-06 14:37:57,Pending
1241,40,2020-12-18 20:34:21,Cancelled
1242,963,2022-01-06 08:06:05,Completed
1243,292,2023-09-01 14:34:00,Completed
1244,266,2023-05-06 08:02:32,Returned
1245,412,2021-04-29 05:09:06,Returned
1246,470,2018-12-03 17:48:06,Returned
1247,214,2024-10-07 00:25:50,Cancelled
1248,915,2022-01-25 12:36:36,Completed
1249,862,2024-02-10 08:17:59,Completed
1250,843,2018-07-06 11:47:02,Completed
1251,118,2020-06-16 06:00:56,Pending
1252,91,2023-09-30 08:38:07,Cancelled
1253,6,2018-01-07 23:34:21,Pending
1254,279,2021-08-29 09:30:22,Pending
1255,643,2022-08-03 06:40:04,Returned
1256,392,2023-05-21 13:52:04,Returned
1257,518,2023-09-11 03:25:40,Completed
1258,448,2024-10-09 13:26:17,Cancelled
1259,965,2019-01-20 18:23:44,Returned
1260,458,2020-09-08 01:04:57,Completed
1261,394,2019-01-02 02:37:33,Cancelled
1262,268,2018-04-02 14:04:23,Cancelled
1263,276,2019-04-03 19:07:36,Cancelled
1264,812,2023-11-19 16:06:16,Cancelled
1265,132,2024-04-28 12:57:57,Cancelled
1266,728,2021-12-04 18:46:01,Returned
1267,669,2018-12-13 15:58:16,Returned
1268,321,2019-12-31 19:22:42,Completed
1269,95,2020-04-24 01:58:45,Completed
1270,186,2018-09-21 14:54:05,Completed
1271,600,2023-03-30 05:35:28,Pending
1272,506,2023-03-15 04:22:57,Pending
1273,489,2019-04-25 17:43:40,Cancelled
1274,15,2020-08-12 01:43:19,Pending
1275,610,2021-02-06 06:44:11,Returned
1276,620,2018-08-06 15:50:13,Returned
1277,490,2018-04-13 02:23:07,Cancelled
1278,144,2023-09-19 03:56:32,Returned
1279,180,2019-01-21 13:05:23,Returned
1280,747,2024-05-16 17:03:51,Completed
1281,733,2020-11-11 22:28:51,Returned
1282,651,2021-08-10 00:42:54,Cancelled
1283,937,2019-11-02 06:50:09,Returned
1284,565,2020-09-03 15:27:43,Returned
1285,993,2022-10-26 06:10:39,Pending
1286,624,2022-05-20 20:16:25,Pending
1287,610,2019-12-21 22:17:25,Returned
1288,476,2020-10-08 06:35:02,Pending
1289,341,2022-10-04 00:24:43,Completed
1290,54,2024-01-17 09:56:02,Cancelled
1291,32,2020-12-27 19:48:11,Cancelled
1292,28,2022-06-18 17:48:53,Completed
1293,81,2022-01-22 17:47:09,Completed
1294,800,2022-07-30 14:23:18,Cancelled
1295,938,2021-09-23 07:37:30,Completed
1296,294,2020-03-08 00:49:17,Returned
1297,618,2020-05-16 19:09:53,Pending
1298,259,2019-11-06 08:57:55,Pending
1299,851,2018-05-01 21:56:42,Pending
1300,976,2018-10-14 20:25:36,Cancelled
1301,613,2024-10-03 04:38:08,Returned
1302,849,2020-01-06 08:05:40,Pending
1303,147,2018-05-27 11:08:55,Cancelled
1304,46,2024-09-13 11:58:38,Returned
1305,952,2019-01-10 13:21:48,Pending
1306,148,2018-10-26 15:16:46,Cancelled
1307,648,2020-04-03 07:24:06,Pending
1308,445,2018-01-08 08:35:37,Returned
1309,554,2021-04-21 14:32:21,Completed
1310,731,2023-08-18 05:25:59,Completed
1311,454,2024-10-11 12:52:57,Completed
1312,726,2023-07-13 07:17:53,Pending
1313,531,2024-08-24 23:37:20,Cancelled
1314,850,2023-09-10 09:12:39,Completed
1315,861,2020-07-04 05:38:15,Completed
1316,460,2019-05-08 20:29:57,Cancelled
1317,277,2019-05-26 00:49:02,Cancelled
1318,294,2021-06-20 16:36:46,Returned
1319,656,2019-03-06 12:41:13,Returned
1320,13,2018-12-31 18:23:47,Completed
1321,845,2020-01-17 22:12:43,Completed
1322,646,2020-04-07 15:23:54,Pending
1323,724,2024-05-02 19:02:08,Pending
1324,648,2020-06-01 22:48:36,Pending
1325,990,2022-02-10 03:39:27,Completed
1326,212,2020-12-24 22:13:52,Pending
1327,856,2018-08-24 20:40:08,Cancelled
1328,505,2024-08-09 02:00:45,Completed
1329,503,2019-09-25 23:21:33,Pending
1330,976,2018-01-01 11:51:31,Completed
1331,569,2018-10-10 00:41:21,Pending
1332,47,2021-06-11 23:01:33,Returned
1333,816,2018-11-29 21:14:32,Cancelled
1334,881,2018-10-05 10:06:59,Returned
1335,624,2020-07-19 14:10:40,Returned
1336,773,2024-07-07 13:23:39,Completed
1337,841,2019-01-06 21:36:51,Returned
1338,175,2024-08-03 00:22:41,Pending
1339,604,2020-09-14 23:05:19,Completed
1340,360,2020-05-17 14:23:10,Returned
1341,541,2022-04-24 07:36:50,Returned
1342,288,2020-06-11 07:09:29,Pending
1343,692,2022-09-04 16:20:15,Pending
1344,694,2023-08-19 06:13:46,Pending
1345,920,2023-09-17 19:39:20,Pending
1346,214,2020-07-17 20:09:13,Cancelled
1347,162,2020-05-13 07:51:19,Completed
1348,766,2024-04-19 05:16:41,Cancelled
1349,935,2021-11-18 04:34:56,Pending
1350,28,2024-08-20 15:11:08,Pending
1351,860,2022-09-30 11:21:03,Pending
1352,426,2021-12-06 03:34:36,Returned
1353,633,2020-10-02 06:53:34,Cancelled
1354,753,2024-02-27 09:10:01,Pending
1355,231,2023-10-10 19:15:07,Returned
1356,337,2024-09-06 20:26:31,Completed
1357,763,2022-08-10 02:20:06,Completed
1358,287,2023-02-11 23:37:39,Returned
1359,151,2019-09-26 13:35:13,Cancelled
1360,597,2019-02-17 19:15:10,Pending
1361,900,2024-02-01 21:25:10,Cancelled
1362,209,2020-06-07 13:46:12,Completed
1363,665,2024-01-03 04:19:09,Returned
1364,724,2023-09-30 12:48:11,Cancelled
1365,424,2021-03-19 04:54:29,Completed
1366,9,2023-11-11 17:23:55,Pending
1367,52,2020-07-05 13:06:57,Pending
1368,510,2023-11-19 19:01:30,Pending
1369,383,2022-12-01 23:04:33,Cancelled
1370,984,2020-11-15 07:50:49,Completed
1371,219,2019-01-27 20:27:35,Cancelled
1372,373,2020-03-05 04:16:59,Completed
1373,612,2020-02-14 04:16:31,Cancelled
1374,936,2021-12-20 03:50:10,Completed
1375,858,2020-05-13 05:31:56,Completed
1376,510,2020-10-08 18:35:56,Cancelled
1377,962,2018-09-10 14:31:13,Completed
1378,856,2019-09-09 22:19:33,Returned
1379,468,2021-05-11 07:10:15,Pending
1380,917,2024-04-01 12:19:30,Completed
1381,470,2018-05-14 05:03:13,Completed
1382,899,2024-12-02 01:45:37,Pending
1383,17,2021-04-12 07:59:15,Cancelled
1384,891,2018-12-21 22:08:46,Returned
1385,738,2018-04-29 05:59:32,Returned
1386,758,2022-01-22 19:29:55,Returned
1387,698,2022-01-14 01:05:27,Returned
1388,179,2023-09-03 18:56:18,Pending
1389,132,2020-07-14 13:36:44,Cancelled
1390,190,2018-11-29 14:00:46,Returned
1391,465,2024-08-16 12:58:23,Cancelled
1392,178,2020-05-26 08:07:01,Completed
1393,113,2019-09-16 14:01:41,Cancelled
1394,116,2020-07-01 05:01:45,Pending
1395,503,2023-07-17 08:38:23,Returned
1396,633,2021-05-18 05:05:11,Completed
1397,741,2024-01-12 12:38:28,Completed
1398,241,2022-04-02 04:05:16,Completed
1399,903,2021-03-14 21:30:57,Cancelled
1400,325,2024-03-12 04:44:03,Pending
1401,44,2022-12-10 12:14:21,Pending
1402,94,2018-11-17 19:41:15,Cancelled
1403,621,2018-01-23 03:06:29,Completed
1404,493,2022-08-12 11:37:17,Returned
1405,151,2024-06-04 08:21:28,Returned
1406,90,2018-01-19 04:20:29,Returned
1407,250,2023-01-02 23:46:03,Pending
1408,796,2023-03-04 19:20:20,Completed
1409,532,2021-06-13 17:30:53,Returned
1410,461,2019-08-07 21:08:57,Pending
1411,910,2020-01-24 08:26:27,Completed
1412,457,2019-08-09 04:30:13,Cancelled
1413,626,2020-08-24 16:10:08,Cancelled
1414,68,2020-11-18 11:41:13,Returned
1415,63,2023-09-28 02:53:11,Completed
1416,76,2021-09-10 07:13:26,Pending
1417,134,2019-07-10 16:44:48,Completed
1418,248,2018-10-22 00:45:22,Returned
1419,698,2020-01-15 07:52:37,Completed
1420,344,2018-04-07 10:47:45,Completed
1421,973,2022-09-15 23:26:33,Cancelled
1422,669,2021-11-01 05:53:57,Cancelled
1423,557,2024-03-15 08:21:40,Completed
1424,181,2022-10-27 07:01:00,Pending
1425,877,2022-10-21 18:06:05,Cancelled
1426,468,2021-10-17 19:23:15,Returned
1427,899,2022-09-07 09:13:45,Cancelled
1428,865,2024-05-01 17:24:54,Pending
1429,950,2019-11-14 05:19:26,Cancelled
1430,680,2021-08-16 04:30:10,Completed
1431,465,2021-05-18 06:55:27,Completed
1432,137,2024-10-21 13:18:11,Returned
1433,99,2024-12-12 19:13:43,Completed
1434,955,2021-04-24 01:39:55,Completed
1435,618,2022-12-24 20:28:37,Returned
1436,651,2020-05-25 12:35:05,Completed
1437,994,2020-08-01 10:54:37,Completed
1438,111,2021-08-21 18:15:38,Cancelled
1439,462,2023-01-16 14:07:38,Pending
1440,720,2019-02-05 10:45:58,Completed
1441,830,2020-06-17 15:25:05,Returned
1442,267,2018-03-09 13:18:42,Returned
1443,171,2023-04-10 14:13:38,Completed
1444,310,2021-04-16 17:33:55,Pending
1445,671,2022-12-05 22:08:41,Completed
1446,804,2018-08-02 06:26:15,Completed
1447,178,2023-11-29 21:18:19,Pending
1448,202,2018-03-22 02:35:42,Cancelled
1449,828,2024-04-30 03:23:15,Cancelled
1450,171,2021-05-24 04:42:05,Pending
1451,389,2023-09-07 11:15:37,Returned
1452,613,2022-10-08 09:52:48,Pending
1453,233,2023-01-15 17:03:41,Pending
1454,939,2022-03-24 15:09:27,Completed
1455,216,2021-03-29 01:37:17,Pending
1456,564,2024-01-15 07:00:28,Completed
1457,358,2018-12-03 11:46:24,Returned
1458,567,2024-12-16 05:32:43,Completed
1459,79,2019-12-07 16:14:25,Completed
1460,603,2019-06-21 07:13:07,Returned
1461,252,2021-06-10 19:14:22,Returned
1462,212,2023-06-21 00:29:38,Pending
1463,718,2019-03-25 15:37:45,Completed
1464,561,2018-08-16 18:49:08,Pending
1465,492,2020-12-30 01:11:48,Returned
1466,485,2019-07-02 18:12:20,Completed
1467,480,2020-12-14 23:05:44,Completed
1468,812,2023-06-08 19:17:39,Cancelled
1469,245,2022-08-15 05:53:14,Completed
1470,354,2019-06-04 16:38:41,Returned
1471,394,2022-10-08 12:31:58,Completed
1472,521,2021-05-11 10:57:52,Cancelled
1473,254,2023-12-02 18:16:48,Returned
1474,622,2022-11-04 04:38:38,Completed
1475,456,2024-12-14 12:31:53,Cancelled
1476,316,2020-07-15 20:19:15,Returned
1477,758,2021-10-08 03:48:31,Returned
1478,580,2018-07-22 12:11:11,Returned
1479,709,2020-10-25 13:20:24,Pending
1480,297,2023-08-22 08:07:06,Pending
1481,801,2024-09-21 12:44:15,Returned
1482,717,2018-07-29 16:56:36,Cancelled
1483,13,2024-07-10 10:00:29,Completed
1484,177,2023-02-25 13:54:43,Cancelled
1485,40,2023-09-30 12:05:46,Returned
1486,257,2024-09-22 04:17:54,Cancelled
1487,340,2022-05-14 07:32:56,Pending
1488,342,2021-05-05 14:14:47,Cancelled
1489,585,2020-10-02 00:47:08,Cancelled
1490,777,2023-07-31 14:16:24,Pending
1491,471,2024-04-14 16:03:08,Completed
1492,507,2018-05-04 11:04:03,Pending
1493,655,2022-03-14 06:35:02,Pending
1494,5,2019-01-10 20:59:09,Completed
1495,1,2024-06-03 10:10:49,Completed
1496,784,2019-05-26 11:40:38,Pending
1497,451,2019-07-03 14:27:57,Completed
1498,169,2024-01-31 17:58:36,Completed
1499,662,2023-03-10 22:18:06,Cancelled
1500,233,2023-01-04 22:18:25,Pending
1501,885,2020-03-02 10:36:02,Completed
1502,141,2019-12-01 23:35:34,Returned
1503,606,2022-02-06 11:32:17,Cancelled
1504,250,2020-01-23 02:30:19,Completed
1505,527,2024-01-29 15:54:39,Cancelled
1506,104,2021-12-28 19:53:14,Completed
1507,247,2018-09-19 14:33:58,Completed
1508,285,2023-02-01 08:03:42,Completed
1509,717,2022-10-31 18:08:30,Completed
1510,567,2022-05-19 00:19:13,Pending
1511,93,2024-02-12 01:21:19,Completed
1512,866,2024-11-30 08:02:42,Pending
1513,735,2023-06-23 10:09:30,Cancelled
1514,61,2022-07-08 14:57:30,Pending
1515,817,2024-03-19 01:22:27,Returned
1516,333,2022-05-05 02:58:29,Cancelled
1517,147,2022-04-23 07:17:27,Cancelled
1518,67,2024-12-29 00:14:37,Returned
1519,185,2023-12-26 12:05:20,Returned
1520,762,2019-07-27 01:53:01,Cancelled
1521,740,2019-01-16 02:09:34,Pending
1522,188,2019-05-07 02:13:44,Cancelled
1523,2,2022-03-13 01:57:08,Returned
1524,407,2022-09-27 03:25:08,Returned
1525,621,2020-03-08 06:41:43,Pending
1526,95,2019-11-30 15:06:06,Returned
1527,545,2019-05-21 13:03:29,Returned
1528,996,2024-12-17 00:18:40,Returned
1529,405,2018-11-11 02:38:20,Pending
1530,779,2018-02-10 14:38:27,Pending
1531,153,2022-10-04 01:46:52,Pending
1532,608,2021-07-29 07:33:23,Completed
1533,828,2023-04-02 07:51:31,Pending
1534,560,2022-12-03 10:40:12,Returned
1535,482,2018-07-19 00:37:01,Returned
1536,419,2023-05-23 02:45:04,Pending
1537,829,2023-04-06 20:29:40,Completed
1538,84,2024-07-29 12:59:21,Returned
1539,648,2023-10-26 03:24:53,Returned
1540,155,2022-05-27 15:42:36,Pending
1541,512,2022-11-26 03:17:19,Pending
1542,947,2018-09-24 22:19:34,Pending
1543,463,2018-03-25 18:37:16,Cancelled
1544,982,2022-03-13 09:37:49,Completed
1545,952,2024-01-24 09:14:59,Completed
1546,753,2018-03-13 21:43:23,Cancelled
1547,315,2023-03-06 19:43:49,Pending
1548,859,2018-01-31 06:55:10,Cancelled
1549,450,2019-07-17 17:30:59,Pending
1550,619,2024-02-04 06:26:41,Pending
1551,710,2021-01-20 06:26:10,Returned
1552,409,2023-06-13 08:50:24,Returned
1553,619,2019-10-01 12:43:36,Pending
1554,754,2018-09-14 08:41:21,Cancelled
1555,618,2021-02-20 16:02:38,Completed
1556,932,2021-12-12 21:18:49,Pending
1557,995,2024-12-15 03:10:06,Cancelled
1558,921,2019-09-23 00:42:56,Completed
1559,711,2023-10-28 09:31:09,Returned
1560,370,2020-07-07 07:12:34,Cancelled
1561,419,2023-07-17 04:29:47,Pending
1562,446,2020-06-10 22:53:23,Pending
1563,692,2021-08-15 11:30:26,Returned
1564,413,2023-02-09 22:23:07,Cancelled
1565,40,2019-01-26 12:04:06,Completed
1566,898,2020-03-10 03:11:56,Completed
1567,903,2021-02-06 00:27:16,Returned
1568,266,2020-03-12 08:14:00,Returned
1569,29,2020-02-28 09:11:10,Cancelled
1570,143,2024-05-22 13:43:00,Returned
1571,306,2024-09-09 23:04:53,Returned
1572,12,2019-07-07 14:53:29,Pending
1573,162,2024-12-28 07:30:25,Returned
1574,359,2023-07-07 11:20:24,Cancelled
1575,820,2023-09-27 00:39:34,Completed
1576,260,2018-09-11 09:37:26,Completed
1577,469,2018-11-18 22:58:20,Pending
1578,266,2021-04-03 20:32:56,Returned
1579,155,2022-12-09 04:12:09,Returned
1580,569,2023-01-30 02:22:44,Completed
1581,983,2023-12-23 01:21:40,Cancelled
1582,717,2019-07-10 21:43:03,Pending
1583,312,2018-02-04 17:15:36,Completed
1584,390,2021-11-05 06:23:04,Completed
1585,743,2021-09-21 00:17:58,Cancelled
1586,276,2022-09-20 15:57:43,Cancelled
1587,446,2021-04-03 10:03:52,Pending
1588,728,2019-11-15 15:44:27,Completed
1589,941,2024-11-26 05:21:43,Returned
1590,176,2021-09-22 05:20:47,Returned
1591,613,2022-04-21 19:35:21,Pending
1592,155,2020-03-18 06:21:31,Pending
1593,145,2022-12-05 19:58:06,Cancelled
1594,719,2023-11-14 07:24:00,Returned
1595,91,2021-05-26 08:27:32,Returned
1596,274,2023-04-23 19:19:52,Pending
1597,919,2018-06-04 23:45:14,Cancelled
1598,329,2019-03-27 01:32:37,Completed
1599,71,2018-03-27 15:29:12,Returned
1600,190,2021-11-05 20:43:45,Cancelled
1601,156,2019-06-11 13:32:26,Pending
1602,788,2024-01-11 22:33:50,Pending
1603,97,2024-03-11 09:28:30,Completed
1604,713,2019-05-16 04:49:36,Returned
1605,158,2024-07-11 18:00:26,Completed
1606,191,2023-07-21 23:14:22,Completed
1607,420,2020-04-10 20:54:34,Returned
1608,551,2018-05-27 01:13:22,Completed
1609,270,2018-02-08 09:22:08,Returned
1610,188,2020-10-30 17:02:20,Completed
1611,421,2018-06-20 13:16:04,Pending
1612,225,2024-07-09 05:59:17,Cancelled
1613,784,2022-11-24 11:04:01,Returned
1614,213,2024-01-12 03:29:15,Completed
1615,318,2024-09-24 11:48:42,Pending
1616,724,2023-01-27 02:45:40,Completed
1617,910,2023-03-22 21:05:17,Returned
1618,94,2023-09-29 16:24:12,Pending
1619,224,2019-06-03 04:23:12,Completed
1620,266,2019-05-30 00:59:04,Completed
1621,702,2023-02-23 05:03:40,Returned
1622,565,2021-09-13 17:11:37,Cancelled
1623,630,2021-04-27 17:00:42,Cancelled
1624,396,2018-07-04 21:14:43,Returned
1625,563,2018-07-09 08:23:53,Returned
1626,346,2020-09-17 13:20:06,Cancelled
1627,460,2024-06-25 16:14:11,Pending
1628,210,2019-10-24 10:01:19,Pending
1629,752,2024-02-16 17:29:23,Pending
1630,745,2020-03-29 14:50:34,Returned
1631,258,2021-03-06 00:33:56,Completed
1632,456,2019-01-03 14:16:39,Returned
1633,597,2018-12-14 18:16:07,Pending
1634,605,2020-12-08 05:52:14,Completed
1635,190,2023-02-27 06:04:16,Cancelled
1636,554,2024-07-22 03:53:49,Completed
1637,362,2024-05-29 15:35:10,Cancelled
1638,169,2021-09-15 16:22:45,Pending
1639,462,2022-11-16 10:29:24,Pending
1640,55,2023-06-07 21:49:44,Completed
1641,857,2020-12-04 01:10:29,Completed
1642,133,2018-03-19 08:38:28,Completed
1643,669,2021-06-26 17:35:25,Completed
1644,381,2019-04-13 06:22:22,Pending
1645,950,2018-07-05 18:35:45,Completed
1646,431,2021-03-09 21:09:41,Cancelled
1647,280,2018-01-28 18:48:40,Returned
1648,758,2022-12-27 17:05:24,Returned
1649,873,2020-11-23 13:32:58,Completed
1650,547,2022-01-29 18:04:48,Completed
1651,489,2023-03-02 13:33:52,Cancelled
1652,45,2022-01-18 04:32:09,Cancelled
1653,953,2019-07-21 11:38:01,Returned
1654,784,2024-08-20 17:13:43,Returned
1655,352,2024-10-18 02:21:19,Completed
1656,731,2022-07-21 23:56:39,Pending
1657,90,2024-11-10 17:20:02,Completed
1658,392,2023-12-26 12:50:41,Cancelled
1659,739,2024-07-02 13:44:51,Pending
1660,532,2021-05-29 06:42:19,Returned
1661,375,2019-04-25 12:11:16,Pending
1662,403,2022-04-25 02:24:44,Completed
1663,760,2020-09-10 21:35:40,Completed
1664,622,2021-08-17 21:36:36,Pending
1665,325,2021-04-20 02:02:29,Returned
1666,18,2024-09-29 08:22:10,Returned
1667,429,2023-06-26 02:39:46,Cancelled
1668,314,2018-04-01 09:52:53,Pending
1669,494,2019-06-08 07:59:54,Pending
1670,235,2018-04-20 07:36:59,Pending
1671,68,2022-12-14 18:01:31,Returned
1672,398,2021-06-01 10:47:44,Pending
1673,992,2018-08-26 22:44:25,Completed
1674,375,2018-07-07 21:05:43,Pending
1675,682,2023-09-03 22:39:34,Pending
1676,202,2018-02-13 01:54:57,Pending
1677,648,2020-10-21 19:09:49,Completed
1678,862,2019-09-06 16:41:02,Returned
1679,869,2020-02-01 08:25:48,Completed
1680,447,2022-09-13 17:50:45,Pending
1681,203,2019-11-24 13:33:28,Completed
1682,57,2021-04-07 07:43:59,Pending
1683,86,2021-04-10 20:42:39,Pending
1684,523,2022-11-17 02:22:10,Cancelled
1685,590,2022-08-08 15:46:48,Completed
1686,499,2019-08-07 19:27:23,Pending
1687,625,2018-03-10 10:38:39,Pending
1688,932,2021-06-20 19:54:18,Cancelled
1689,861,2023-03-31 09:22:03,Cancelled
1690,689,2023-03-23 06:30:41,Cancelled
1691,603,2021-10-14 11:49:04,Pending
1692,999,2024-11-28 18:59:24,Cancelled
1693,170,2018-01-22 09:34:13,Returned
1694,458,2018-06-17 06:49:41,Completed
1695,232,2022-02-24 15:06:29,Cancelled
1696,363,2019-11-17 15:26:06,Returned
1697,65,2019-03-18 21:18:20,Pending
1698,333,2021-03-06 23:55:50,Cancelled
1699,151,2019-10-29 12:28:44,Cancelled
1700,445,2021-04-22 09:37:49,Pending
1701,829,2022-04-16 14:53:20,Returned
1702,121,2019-11-14 22:31:14,Pending
1703,995,2024-06-12 04:01:43,Cancelled
1704,467,2020-04-27 07:14:12,Returned
1705,592,2024-10-12 00:27:11,Pending
1706,691,2020-05-28 15:30:17,Cancelled
1707,329,2018-06-10 09:54:19,Returned
1708,49,2024-12-04 06:00:38,Returned
1709,182,2019-06-20 02:28:24,Cancelled
1710,426,2024-06-23 18:24:56,Pending
1711,959,2022-09-30 06:59:45,Returned
1712,717,2020-05-31 20:03:19,Returned
1713,23,2019-07-03 08:08:22,Returned
1714,280,2022-12-18 13:46:45,Pending
1715,829,2023-02-28 16:03:13,Pending
1716,728,2021-10-06 09:00:15,Completed
1717,979,2023-02-02 15:59:06,Returned
1718,501,2022-11-24 07:57:31,Completed
1719,199,2022-09-12 21:44:34,Cancelled
1720,278,2020-11-11 08:45:26,Pending
1721,94,2022-01-21 05:44:25,Pending
1722,190,2021-12-07 04:44:27,Pending
1723,394,2020-08-16 04:06:23,Completed
1724,108,2022-09-28 18:23:30,Completed
1725,230,2024-10-06 15:00:19,Returned
1726,543,2022-11-01 11:02:13,Pending
1727,840,2019-06-06 01:57:50,Returned
1728,490,2019-01-26 09:25:19,Completed
1729,475,2024-01-09 08:13:03,Pending
1730,39,2018-01-26 14:33:30,Returned
1731,511,2024-08-15 07:46:33,Completed
1732,556,2020-01-20 09:25:18,Pending
1733,575,2018-07-20 20:53:17,Returned
1734,717,2022-12-20 23:02:51,Returned
1735,515,2020-02-08 09:37:44,Completed
1736,733,2024-02-07 19:22:32,Completed
1737,531,2018-01-17 09:56:51,Returned
1738,977,2018-06-07 22:22:46,Cancelled
1739,866,2018-07-17 02:03:29,Completed
1740,300,2018-10-22 20:14:12,Returned
1741,274,2022-07-28 18:33:26,Completed
1742,57,2018-04-02 19:05:34,Cancelled
1743,303,2022-09-05 05:09:30,Cancelled
1744,648,2018-05-24 17:13:11,Returned
1745,948,2018-03-24 23:18:29,Cancelled
1746,110,2024-12-25 11:24:26,Returned
1747,658,2019-02-11 20:39:13,Pending
1748,168,2020-05-22 12:42:18,Cancelled
1749,149,2018-07-02 12:16:07,Returned
1750,629,2020-02-01 06:50:35,Completed
1751,852,2024-08-24 14:50:31,Returned
1752,798,2024-09-13 23:45:03,Cancelled
1753,585,2024-06-12 22:05:49,Cancelled
1754,687,2022-09-22 10:40:44,Returned
1755,25,2019-08-18 03:59:49,Returned
1756,879,2023-05-13 17:27:48,Completed
1757,429,2021-03-02 05:49:33,Returned
1758,269,2021-07-16 19:27:58,Completed
1759,125,2023-05-09 19:08:24,Returned
1760,765,2021-09-29 01:25:18,Pending
1761,194,2024-11-21 05:25:48,Cancelled
1762,284,2021-02-18 02:54:09,Cancelled
1763,140,2024-10-29 20:44:22,Completed
1764,1,2021-08-29 04:26:02,Pending
1765,963,2018-10-30 23:50:42,Completed
1766,91,2018-03-31 13:54:44,Completed
1767,348,2023-11-07 17:49:34,Pending
1768,82,2023-05-01 08:41:22,Cancelled
1769,611,2019-01-03 21:34:43,Returned
1770,882,2020-02-07 15:58:37,Cancelled
1771,93,2024-05-15 14:50:27,Pending
1772,471,2021-03-30 01:18:33,Cancelled
1773,468,2022-08-12 12:09:09,Completed
1774,179,2020-10-05 12:28:59,Completed
1775,160,2019-08-25 01:07:42,Pending
1776,667,2018-03-10 22:12:33,Pending
1777,479,2022-02-07 18:56:26,Pending
1778,521,2024-05-28 12:43:48,Cancelled
1779,285,2020-09-23 14:20:29,Cancelled
1780,487,2021-08-09 10:30:50,Returned
1781,745,2022-03-03 00:20:28,Returned
1782,279,2024-07-03 12:31:24,Pending
1783,920,2021-05-09 13:33:37,Completed
1784,725,2020-09-07 17:31:20,Cancelled
1785,190,2021-08-22 07:23:46,Pending
1786,804,2018-06-03 15:31:22,Cancelled
1787,402,2022-10-12 11:12:37,Completed
1788,880,2023-10-06 16:49:40,Pending
1789,236,2021-10-12 09:03:05,Cancelled
1790,6,2021-02-23 08:25:59,Returned
1791,990,2019-11-22 01:28:55,Completed
1792,641,2024-02-28 11:19:58,Returned
1793,177,2018-08-28 22:57:45,Pending
1794,141,2021-11-27 22:11:08,Returned
1795,784,2020-06-22 13:43:06,Completed
1796,522,2022-06-17 04:24:13,Completed
1797,519,2023-01-22 14:21:18,Completed
1798,175,2022-04-08 14:07:55,Completed
1799,583,2022-01-30 15:26:24,Completed
1800,5,2019-01-29 12:55:47,Cancelled
1801,209,2023-04-20 11:00:24,Completed
1802,91,2019-05-22 00:12:01,Cancelled
1803,842,2023-09-19 04:12:05,Returned
1804,71,2024-07-09 19:47:25,Pending
1805,740,2020-04-21 02:20:15,Returned
1806,356,2018-01-05 15:30:45,Completed
1807,108,2022-12-17 16:19:08,Pending
1808,613,2023-10-12 16:02:56,Pending
1809,466,2018-03-06 07:41:18,Pending
1810,352,2019-04-30 07:31:41,Cancelled
1811,162,2023-01-06 23:41:11,Completed
1812,175,2022-04-20 04:18:02,Returned
1813,65,2021-04-14 22:00:49,Cancelled
1814,709,2019-01-07 22:21:21,Returned
1815,753,2019-11-19 02:37:25,Pending
1816,45,2020-08-15 09:59:25,Cancelled
1817,52,2020-02-03 06:17:35,Pending
1818,39,2018-06-13 16:02:13,Pending
1819,916,2020-01-31 08:34:02,Pending
1820,175,2022-09-04 12:46:12,Pending
1821,721,2021-06-14 13:10:42,Completed
1822,104,2021-09-07 19:09:02,Pending
1823,116,2018-04-07 14:55:04,Returned
1824,200,2018-12-15 07:34:14,Cancelled
1825,919,2019-12-06 10:32:26,Completed
1826,597,2019-05-18 10:13:01,Cancelled
1827,775,2022-02-24 15:28:37,Cancelled
1828,123,2024-06-01 08:11:31,Pending
1829,936,2023-05-07 22:44:20,Completed
1830,309,2024-11-27 22:28:19,Cancelled
1831,831,2021-08-23 14:03:31,Cancelled
1832,350,2020-11-20 16:54:09,Pending
1833,500,2019-08-14 16:42:05,Returned
1834,927,2024-12-17 23:37:43,Pending
1835,451,2018-01-01 17:09:04,Pending
1836,887,2024-05-06 16:37:39,Returned
1837,22,2022-03-13 01:59:12,Returned
1838,835,2024-07-13 15:53:36,Completed
1839,746,2022-10-09 00:35:14,Completed
1840,846,2020-08-11 12:39:26,Cancelled
1841,187,2021-04-16 16:10:55,Completed
1842,265,2018-05-14 00:31:52,Returned
1843,556,2022-05-03 18:29:50,Pending
